Province,District,Year,Mean_Nightlight,Valid_Pixels
Nghệ An,Kỳ Sơn,2018,0.002906,10332
Nghệ An,Kỳ Sơn,2019,0.003276,10332
Nghệ An,Kỳ Sơn,2020,0.002515,10332
Nghệ An,Nam Đàn,2012,0.038277,1440
Nghệ An,Nam Đàn,2013,0.037684,1440
Nghệ An,Nam Đàn,2014,0.103673,1440
Nghệ An,Nam Đàn,2015,0.097629,1440
Nghệ An,Nam Đàn,2016,0.100313,1440
Nghệ An,Nam Đàn,2017,0.153115,1440
Nghệ An,Nam Đàn,2018,0.205046,1440
Nghệ An,Nam Đàn,2019,0.28296,1440
Nghệ An,Nam Đàn,2020,0.322533,1440
Nghệ An,Nghi Lộc,2012,0.143404,1724
Nghệ An,Nghi Lộc,2013,0.192074,1724
Nghệ An,Nghi Lộc,2014,0.232988,1724
Nghệ An,Nghi Lộc,2015,0.261316,1724
Nghệ An,Nghi Lộc,2016,0.40326,1724
Nghệ An,Nghi Lộc,2017,0.486656,1724
Nghệ An,Nghi Lộc,2018,0.581592,1724
Nghệ An,Nghi Lộc,2019,0.600079,1724
Nghệ An,Nghi Lộc,2020,0.671729,1724
Nghệ An,Nghĩa Đàn,2012,0.020033,3037
Nghệ An,Nghĩa Đàn,2013,0.024098,3037
Nghệ An,Nghĩa Đàn,2014,0.076592,3037
Nghệ An,Nghĩa Đàn,2015,0.077088,3037
Nghệ An,Nghĩa Đàn,2016,0.074325,3037
Nghệ An,Nghĩa Đàn,2017,0.108424,3037
Nghệ An,Nghĩa Đàn,2018,0.138347,3037
Nghệ An,Nghĩa Đàn,2019,0.149286,3037
Nghệ An,Nghĩa Đàn,2020,0.150741,3037
Nghệ An,Quế Phong,2012,0.00484,9356
Nghệ An,Quế Phong,2013,0.002658,9356
Nghệ An,Quế Phong,2014,0.002074,9356
Nghệ An,Quế Phong,2015,0.00292,9356
Nghệ An,Quế Phong,2016,0.003313,9356
Nghệ An,Quế Phong,2017,0.008022,9356
Nghệ An,Quế Phong,2018,0.008776,9356
Nghệ An,Quế Phong,2019,0.009244,9356
Nghệ An,Quế Phong,2020,0.005783,9356
Nghệ An,Quỳ Châu,2012,0.003816,5236
Nghệ An,Quỳ Châu,2013,0.007811,5236
Nghệ An,Quỳ Châu,2014,0.000895,5236
Nghệ An,Quỳ Châu,2015,0.003664,5236
Nghệ An,Quỳ Châu,2016,0.002165,5236
Nghệ An,Quỳ Châu,2017,0.00345,5236
Nghệ An,Quỳ Châu,2018,0.003322,5236
Nghệ An,Quỳ Châu,2019,0.003289,5236
Nghệ An,Quỳ Châu,2020,0.00392,5236
Nghệ An,Quỳ Hợp,2012,0.042194,4665
Nghệ An,Quỳ Hợp,2013,0.035211,4665
Nghệ An,Quỳ Hợp,2014,0.042521,4665
Nghệ An,Quỳ Hợp,2015,0.034855,4665
Nghệ An,Quỳ Hợp,2016,0.026171,4665
Nghệ An,Quỳ Hợp,2017,0.045605,4665
Nghệ An,Quỳ Hợp,2018,0.055425,4665
Nghệ An,Quỳ Hợp,2019,0.059215,4665
Nghệ An,Quỳ Hợp,2020,0.068217,4665
Nghệ An,Quỳnh Lưu,2012,0.0554,2192
Nghệ An,Quỳnh Lưu,2013,0.077807,2192
Nghệ An,Quỳnh Lưu,2014,0.162671,2192
Nghệ An,Quỳnh Lưu,2015,0.158703,2192
Nghệ An,Quỳnh Lưu,2016,0.172387,2192
Nghệ An,Quỳnh Lưu,2017,0.266575,2192
Nghệ An,Quỳnh Lưu,2018,0.40552,2192
Nghệ An,Quỳnh Lưu,2019,0.38865,2192
Nghệ An,Quỳnh Lưu,2020,0.501608,2192
Nghệ An,Thanh Chương,2012,0.000632,5536
Nghệ An,Thanh Chương,2013,0.000926,5536
Nghệ An,Thanh Chương,2014,0.004507,5536
Nghệ An,Thanh Chương,2015,0.003382,5536
Nghệ An,Thanh Chương,2016,0.002646,5536
Nghệ An,Thanh Chương,2017,0.005191,5536
Nghệ An,Thanh Chương,2018,0.008921,5536
Nghệ An,Thanh Chương,2019,0.010519,5536
Nghệ An,Thanh Chương,2020,0.012608,5536
Nghệ An,Thái Hoà,2012,0.124496,664
Nghệ An,Thái Hoà,2013,0.126469,664
Nghệ An,Thái Hoà,2014,0.242441,664
Nghệ An,Thái Hoà,2015,0.238571,664
Nghệ An,Thái Hoà,2016,0.111074,664
Nghệ An,Thái Hoà,2017,0.124526,664
Nghệ An,Thái Hoà,2018,0.26913,664
Nghệ An,Thái Hoà,2019,0.36291,664
Nghệ An,Thái Hoà,2020,0.353504,664
Nghệ An,Tân Kỳ,2012,0.003383,3615
Nghệ An,Tân Kỳ,2013,0.003952,3615
Nghệ An,Tân Kỳ,2014,0.012388,3615
Nghệ An,Tân Kỳ,2015,0.012067,3615
Nghệ An,Tân Kỳ,2016,0.011424,3615
Nghệ An,Tân Kỳ,2017,0.018871,3615
Nghệ An,Tân Kỳ,2018,0.030788,3615
Nghệ An,Tân Kỳ,2019,0.025753,3615
Nghệ An,Tân Kỳ,2020,0.040369,3615
Nghệ An,Tương Dương,2012,0.005489,13903
Nghệ An,Tương Dương,2013,0.005601,13903
Nghệ An,Tương Dương,2014,0.006361,13903
Nghệ An,Tương Dương,2015,0.007849,13903
Nghệ An,Tương Dương,2016,0.005715,13903
Nghệ An,Tương Dương,2017,0.006004,13903
Nghệ An,Tương Dương,2018,0.00503,13903
Nghệ An,Tương Dương,2019,0.004812,13903
Nghệ An,Tương Dương,2020,0.004637,13903
Nghệ An,Vinh,2012,4.431456,522
Nghệ An,Vinh,2013,4.776027,522
Nghệ An,Vinh,2014,6.154085,522
Nghệ An,Vinh,2015,6.649304,522
Nghệ An,Vinh,2016,6.182027,522
Nghệ An,Vinh,2017,6.405039,522
Nghệ An,Vinh,2018,7.70029,522
Nghệ An,Vinh,2019,7.912489,522
Nghệ An,Vinh,2020,7.635556,522
Nghệ An,Yên Thành,2012,0.008987,2718
Nghệ An,Yên Thành,2013,0.003934,2718
Nghệ An,Yên Thành,2014,0.030101,2718
Nghệ An,Yên Thành,2015,0.029743,2718
Nghệ An,Yên Thành,2016,0.023561,2718
Nghệ An,Yên Thành,2017,0.049182,2718
Nghệ An,Yên Thành,2018,0.103265,2718
Nghệ An,Yên Thành,2019,0.121816,2718
Nghệ An,Yên Thành,2020,0.187255,2718
Nghệ An,Đô Lương,2012,0.02941,1756
Nghệ An,Đô Lương,2013,0.028174,1756
Nghệ An,Đô Lương,2014,0.041449,1756
Nghệ An,Đô Lương,2015,0.097799,1756
Nghệ An,Đô Lương,2016,0.073678,1756
Nghệ An,Đô Lương,2017,0.102289,1756
Nghệ An,Đô Lương,2018,0.142111,1756
Nghệ An,Đô Lương,2019,0.144319,1756
Nghệ An,Đô Lương,2020,0.200117,1756
Ninh Bình,Gia Viễn,2012,0.226192,882
Ninh Bình,Gia Viễn,2013,0.227012,882
Ninh Bình,Gia Viễn,2014,0.26957,882
Ninh Bình,Gia Viễn,2015,0.329046,882
Ninh Bình,Gia Viễn,2016,0.343857,882
Ninh Bình,Gia Viễn,2017,0.53853,882
Ninh Bình,Gia Viễn,2018,0.723431,882
Ninh Bình,Gia Viễn,2019,0.877343,882
Ninh Bình,Gia Viễn,2020,1.036133,882
Ninh Bình,Hoa Lư,2012,0.555169,510
Ninh Bình,Hoa Lư,2013,0.703446,510
Ninh Bình,Hoa Lư,2014,0.787227,510
Ninh Bình,Hoa Lư,2015,0.901332,510
Ninh Bình,Hoa Lư,2016,0.836262,510
Ninh Bình,Hoa Lư,2017,1.333023,510
Ninh Bình,Hoa Lư,2018,1.377605,510
Ninh Bình,Hoa Lư,2019,1.407355,510
Ninh Bình,Hoa Lư,2020,1.455396,510
Ninh Bình,Kim Sơn,2012,0.079531,850
Ninh Bình,Kim Sơn,2013,0.115199,850
Ninh Bình,Kim Sơn,2014,0.154406,850
Ninh Bình,Kim Sơn,2015,0.146969,850
Ninh Bình,Kim Sơn,2016,0.135265,850
Ninh Bình,Kim Sơn,2017,0.277924,850
Ninh Bình,Kim Sơn,2018,0.3916,850
Ninh Bình,Kim Sơn,2019,0.568006,850
Ninh Bình,Kim Sơn,2020,0.956644,850
Ninh Bình,Nho Quan,2012,0.01653,2254
Ninh Bình,Nho Quan,2013,0.025638,2254
Ninh Bình,Nho Quan,2014,0.033237,2254
Ninh Bình,Nho Quan,2015,0.039679,2254
Ninh Bình,Nho Quan,2016,0.047681,2254
Ninh Bình,Nho Quan,2017,0.069983,2254
Ninh Bình,Nho Quan,2018,0.136557,2254
Ninh Bình,Nho Quan,2019,0.137472,2254
Ninh Bình,Nho Quan,2020,0.180248,2254
Ninh Bình,Ninh Bình,2012,4.493836,234
Ninh Bình,Ninh Bình,2013,4.693961,234
Ninh Bình,Ninh Bình,2014,6.328174,234
Ninh Bình,Ninh Bình,2015,6.348447,234
Ninh Bình,Ninh Bình,2016,7.223596,234
Ninh Bình,Ninh Bình,2017,8.617105,234
Ninh Bình,Ninh Bình,2018,9.995959,234
Ninh Bình,Ninh Bình,2019,10.493894,234
Ninh Bình,Ninh Bình,2020,9.933644,234
Ninh Bình,Tam Điệp,2012,0.503552,520
Ninh Bình,Tam Điệp,2013,0.61388,520
Ninh Bình,Tam Điệp,2014,0.792337,520
Ninh Bình,Tam Điệp,2015,0.835336,520
Ninh Bình,Tam Điệp,2016,0.638256,520
Ninh Bình,Tam Điệp,2017,0.833182,520
Ninh Bình,Tam Điệp,2018,0.873828,520
Ninh Bình,Tam Điệp,2019,0.875493,520
Ninh Bình,Tam Điệp,2020,0.869184,520
Ninh Bình,Yên Khánh,2012,0.505646,709
Ninh Bình,Yên Khánh,2013,0.491372,709
Ninh Bình,Yên Khánh,2014,0.585427,709
Ninh Bình,Yên Khánh,2015,0.438438,709
Ninh Bình,Yên Khánh,2016,0.47514,709
Ninh Bình,Yên Khánh,2017,0.805776,709
Ninh Bình,Yên Khánh,2018,1.021252,709
Ninh Bình,Yên Khánh,2019,1.133317,709
Ninh Bình,Yên Khánh,2020,1.200432,709
Ninh Bình,Yên Mô,2012,0.075664,743
Ninh Bình,Yên Mô,2013,0.093435,743
Ninh Bình,Yên Mô,2014,0.108458,743
Ninh Bình,Yên Mô,2015,0.141483,743
Ninh Bình,Yên Mô,2016,0.194565,743
Ninh Bình,Yên Mô,2017,0.281143,743
Ninh Bình,Yên Mô,2018,0.388384,743
Ninh Bình,Yên Mô,2019,0.500605,743
Ninh Bình,Yên Mô,2020,0.685691,743
Ninh Thuận,Bác Ái,2012,0.0039,4915
Ninh Thuận,Bác Ái,2013,0.008532,4915
Ninh Thuận,Bác Ái,2014,0.009421,4915
Ninh Thuận,Bác Ái,2015,0.009362,4915
Ninh Thuận,Bác Ái,2016,0.008295,4915
Ninh Thuận,Bác Ái,2017,0.009189,4915
Ninh Thuận,Bác Ái,2018,0.015829,4915
Ninh Thuận,Bác Ái,2019,0.021429,4915
Ninh Thuận,Bác Ái,2020,0.04208,4915
Ninh Thuận,Ninh Hải,2012,0.347067,1218
Ninh Thuận,Ninh Hải,2013,0.46684,1218
Ninh Thuận,Ninh Hải,2014,0.530426,1218
Ninh Thuận,Ninh Hải,2015,0.548123,1218
Ninh Thuận,Ninh Hải,2016,0.548577,1218
Ninh Thuận,Ninh Hải,2017,0.626406,1218
Ninh Thuận,Ninh Hải,2018,0.682556,1218
Ninh Thuận,Ninh Hải,2019,0.747254,1218
Ninh Thuận,Ninh Hải,2020,0.868713,1218
Ninh Thuận,Ninh Phước,2012,0.230525,1639
Ninh Thuận,Ninh Phước,2013,0.273812,1639
Ninh Thuận,Ninh Phước,2014,0.319325,1639
Ninh Thuận,Ninh Phước,2015,0.358464,1639
Ninh Thuận,Ninh Phước,2016,0.335313,1639
Ninh Thuận,Ninh Phước,2017,0.399257,1639
Ninh Thuận,Ninh Phước,2018,0.498398,1639
Ninh Thuận,Ninh Phước,2019,0.642516,1639
Ninh Thuận,Ninh Phước,2020,0.728253,1639
Ninh Thuận,Ninh Sơn,2012,0.036232,3699
Ninh Thuận,Ninh Sơn,2013,0.04021,3699
Ninh Thuận,Ninh Sơn,2014,0.043498,3699
Ninh Thuận,Ninh Sơn,2015,0.046968,3699
Ninh Thuận,Ninh Sơn,2016,0.046649,3699
Ninh Thuận,Ninh Sơn,2017,0.070594,3699
Ninh Thuận,Ninh Sơn,2018,0.107566,3699
Ninh Thuận,Ninh Sơn,2019,0.142263,3699
Ninh Thuận,Ninh Sơn,2020,0.184888,3699
Ninh Thuận,Phan Rang-Tháp Chàm,2012,3.501962,369
Ninh Thuận,Phan Rang-Tháp Chàm,2013,3.996615,369
Ninh Thuận,Phan Rang-Tháp Chàm,2014,4.282364,369
Ninh Thuận,Phan Rang-Tháp Chàm,2015,4.417861,369
Ninh Thuận,Phan Rang-Tháp Chàm,2016,4.212963,369
Ninh Thuận,Phan Rang-Tháp Chàm,2017,4.475937,369
Ninh Thuận,Phan Rang-Tháp Chàm,2018,5.154883,369
Ninh Thuận,Phan Rang-Tháp Chàm,2019,5.441738,369
Ninh Thuận,Phan Rang-Tháp Chàm,2020,5.666769,369
Ninh Thuận,Thuận Bắc,2012,0.053196,1520
Ninh Thuận,Thuận Bắc,2013,0.071474,1520
Ninh Thuận,Thuận Bắc,2014,0.112521,1520
Ninh Thuận,Thuận Bắc,2015,0.140011,1520
Ninh Thuận,Thuận Bắc,2016,0.105789,1520
Ninh Thuận,Thuận Bắc,2017,0.17021,1520
Ninh Thuận,Thuận Bắc,2018,0.181472,1520
Ninh Thuận,Thuận Bắc,2019,0.204165,1520
Ninh Thuận,Thuận Bắc,2020,0.270285,1520
Ninh Thuận,Thuận Nam,2012,0.056534,2697
Ninh Thuận,Thuận Nam,2013,0.079006,2697
Ninh Thuận,Thuận Nam,2014,0.137129,2697
Ninh Thuận,Thuận Nam,2015,0.141439,2697
Ninh Thuận,Thuận Nam,2016,0.11865,2697
Ninh Thuận,Thuận Nam,2017,0.190989,2697
Ninh Thuận,Thuận Nam,2018,0.246651,2697
Ninh Thuận,Thuận Nam,2019,0.375399,2697
Ninh Thuận,Thuận Nam,2020,0.484641,2697
Phú Thọ,Cẩm Khê,2012,0.02114,1166
Phú Thọ,Cẩm Khê,2013,0.012807,1166
Phú Thọ,Cẩm Khê,2014,0.002664,1166
Phú Thọ,Cẩm Khê,2015,0.045168,1166
Phú Thọ,Cẩm Khê,2016,0.052823,1166
Phú Thọ,Cẩm Khê,2017,0.103247,1166
Phú Thọ,Cẩm Khê,2018,0.145107,1166
Phú Thọ,Cẩm Khê,2019,0.191523,1166
Phú Thọ,Cẩm Khê,2020,0.161927,1166
Phú Thọ,Hạ Hoà,2012,0.005729,1723
Phú Thọ,Hạ Hoà,2013,0.009578,1723
Phú Thọ,Hạ Hoà,2014,0.008874,1723
Phú Thọ,Hạ Hoà,2015,0.01638,1723
Phú Thọ,Hạ Hoà,2016,0.021601,1723
Phú Thọ,Hạ Hoà,2017,0.02186,1723
Phú Thọ,Hạ Hoà,2018,0.025857,1723
Phú Thọ,Hạ Hoà,2019,0.052054,1723
Phú Thọ,Hạ Hoà,2020,0.036698,1723
Phú Thọ,Lâm Thao,2012,0.14948,502
Phú Thọ,Lâm Thao,2013,0.228319,502
Phú Thọ,Lâm Thao,2014,0.276235,502
Phú Thọ,Lâm Thao,2015,0.340105,502
Phú Thọ,Lâm Thao,2016,0.526207,502
Phú Thọ,Lâm Thao,2017,0.58598,502
Phú Thọ,Lâm Thao,2018,0.71081,502
Phú Thọ,Lâm Thao,2019,0.677518,502
Phú Thọ,Lâm Thao,2020,0.723993,502
Phú Thọ,Phù Ninh,2012,0.151222,790
Phú Thọ,Phù Ninh,2013,0.209858,790
Phú Thọ,Phù Ninh,2014,0.24309,790
Phú Thọ,Phù Ninh,2015,0.271168,790
Phú Thọ,Phù Ninh,2016,0.332024,790
Phú Thọ,Phù Ninh,2017,0.342309,790
Phú Thọ,Phù Ninh,2018,0.402144,790
Phú Thọ,Phù Ninh,2019,0.500348,790
Phú Thọ,Phù Ninh,2020,0.641183,790
Phú Thọ,Phú Thọ,2012,0.473518,325
Phú Thọ,Phú Thọ,2013,0.609742,325
Phú Thọ,Phú Thọ,2014,0.524457,325
Phú Thọ,Phú Thọ,2015,0.786745,325
Phú Thọ,Phú Thọ,2016,1.552536,325
Phú Thọ,Phú Thọ,2017,1.77093,325
Phú Thọ,Phú Thọ,2018,2.222842,325
Phú Thọ,Phú Thọ,2019,2.222037,325
Phú Thọ,Phú Thọ,2020,2.13574,325
Phú Thọ,Tam Nông,2012,0.078032,772
Phú Thọ,Tam Nông,2013,0.103706,772
Phú Thọ,Tam Nông,2014,0.159438,772
Phú Thọ,Tam Nông,2015,0.148786,772
Phú Thọ,Tam Nông,2016,0.172355,772
Phú Thọ,Tam Nông,2017,0.304643,772
Phú Thọ,Tam Nông,2018,0.306277,772
Phú Thọ,Tam Nông,2019,0.270885,772
Phú Thọ,Tam Nông,2020,0.357229,772
Phú Thọ,Thanh Ba,2012,0.102184,986
Phú Thọ,Thanh Ba,2013,0.095711,986
Phú Thọ,Thanh Ba,2014,0.075495,986
Phú Thọ,Thanh Ba,2015,0.095012,986
Phú Thọ,Thanh Ba,2016,0.158782,986
Phú Thọ,Thanh Ba,2017,0.175208,986
Phú Thọ,Thanh Ba,2018,0.255044,986
Phú Thọ,Thanh Ba,2019,0.262033,986
Phú Thọ,Thanh Ba,2020,0.289695,986
Phú Thọ,Thanh Sơn,2012,0.03462,3111
Phú Thọ,Thanh Sơn,2013,0.039947,3111
Phú Thọ,Thanh Sơn,2014,0.040554,3111
Phú Thọ,Thanh Sơn,2015,0.04153,3111
Phú Thọ,Thanh Sơn,2016,0.037133,3111
Phú Thọ,Thanh Sơn,2017,0.052666,3111
Phú Thọ,Thanh Sơn,2018,0.056263,3111
Phú Thọ,Thanh Sơn,2019,0.063068,3111
Phú Thọ,Thanh Sơn,2020,0.066845,3111
Phú Thọ,Thanh Thuỷ,2012,0.025016,622
Phú Thọ,Thanh Thuỷ,2013,0.041161,622
Phú Thọ,Thanh Thuỷ,2014,0.072835,622
Phú Thọ,Thanh Thuỷ,2015,0.22096,622
Phú Thọ,Thanh Thuỷ,2016,0.124398,622
Phú Thọ,Thanh Thuỷ,2017,0.154046,622
Phú Thọ,Thanh Thuỷ,2018,0.230539,622
Phú Thọ,Thanh Thuỷ,2019,0.318744,622
Phú Thọ,Thanh Thuỷ,2020,0.285764,622
Phú Thọ,Tân Sơn,2012,0.006069,3441
Phú Thọ,Tân Sơn,2013,0.003036,3441
Phú Thọ,Tân Sơn,2014,0.004529,3441
Phú Thọ,Tân Sơn,2015,0.003446,3441
Phú Thọ,Tân Sơn,2016,0.002796,3441
Phú Thọ,Tân Sơn,2017,0.010098,3441
Phú Thọ,Tân Sơn,2018,0.014614,3441
Phú Thọ,Tân Sơn,2019,0.011465,3441
Phú Thọ,Tân Sơn,2020,0.013964,3441
Phú Thọ,Việt Trì,2012,1.358801,579
Phú Thọ,Việt Trì,2013,1.779515,579
Phú Thọ,Việt Trì,2014,2.135693,579
Phú Thọ,Việt Trì,2015,2.688489,579
Phú Thọ,Việt Trì,2016,3.822159,579
Phú Thọ,Việt Trì,2017,4.140305,579
Phú Thọ,Việt Trì,2018,4.814922,579
Phú Thọ,Việt Trì,2019,5.39373,579
Phú Thọ,Việt Trì,2020,5.669215,579
Phú Thọ,Yên Lập,2012,0.005337,2203
Phú Thọ,Yên Lập,2013,0.007876,2203
Phú Thọ,Yên Lập,2014,0.010775,2203
Phú Thọ,Yên Lập,2015,0.018179,2203
Phú Thọ,Yên Lập,2016,0.028899,2203
Phú Thọ,Yên Lập,2017,0.026704,2203
Phú Thọ,Yên Lập,2018,0.045305,2203
Phú Thọ,Yên Lập,2019,0.050382,2203
Phú Thọ,Yên Lập,2020,0.047298,2203
Phú Thọ,Đoan Hùng,2012,0.024229,1522
Phú Thọ,Đoan Hùng,2013,0.039884,1522
Phú Thọ,Đoan Hùng,2014,0.038178,1522
Phú Thọ,Đoan Hùng,2015,0.021992,1522
Phú Thọ,Đoan Hùng,2016,0.062237,1522
Phú Thọ,Đoan Hùng,2017,0.06771,1522
Phú Thọ,Đoan Hùng,2018,0.086909,1522
Phú Thọ,Đoan Hùng,2019,0.147976,1522
Phú Thọ,Đoan Hùng,2020,0.143309,1522
Phú Yên,Phú Hoà,2012,0.093286,1216
Phú Yên,Phú Hoà,2013,0.148335,1216
Phú Yên,Phú Hoà,2014,0.304857,1216
Phú Yên,Phú Hoà,2015,0.410974,1216
Phú Yên,Phú Hoà,2016,0.359251,1216
Phú Yên,Phú Hoà,2017,0.416785,1216
Phú Yên,Phú Hoà,2018,0.536506,1216
Phú Yên,Phú Hoà,2019,0.567012,1216
Phú Yên,Phú Hoà,2020,0.623612,1216
Phú Yên,Sông Cầu,2012,0.164044,2365
Phú Yên,Sông Cầu,2013,0.303735,2365
Phú Yên,Sông Cầu,2014,0.352973,2365
Phú Yên,Sông Cầu,2015,0.464135,2365
Phú Yên,Sông Cầu,2016,0.465264,2365
Phú Yên,Sông Cầu,2017,0.576589,2365
Phú Yên,Sông Cầu,2018,0.678825,2365
Phú Yên,Sông Cầu,2019,0.647546,2365
Phú Yên,Sông Cầu,2020,0.698269,2365
Phú Yên,Sông Hinh,2012,0.020386,4299
Phú Yên,Sông Hinh,2013,0.030257,4299
Phú Yên,Sông Hinh,2014,0.035546,4299
Phú Yên,Sông Hinh,2015,0.044933,4299
Phú Yên,Sông Hinh,2016,0.037691,4299
Phú Yên,Sông Hinh,2017,0.045468,4299
Phú Yên,Sông Hinh,2018,0.06071,4299
Phú Yên,Sông Hinh,2019,0.075336,4299
Phú Yên,Sông Hinh,2020,0.09181,4299
Phú Yên,Sơn Hòa,2012,0.035973,4487
Phú Yên,Sơn Hòa,2013,0.045488,4487
Phú Yên,Sơn Hòa,2014,0.062485,4487
Phú Yên,Sơn Hòa,2015,0.081758,4487
Phú Yên,Sơn Hòa,2016,0.074316,4487
Phú Yên,Sơn Hòa,2017,0.098097,4487
Phú Yên,Sơn Hòa,2018,0.134072,4487
Phú Yên,Sơn Hòa,2019,0.136913,4487
Phú Yên,Sơn Hòa,2020,0.175765,4487
Phú Yên,Tuy An,2012,0.071459,1953
Phú Yên,Tuy An,2013,0.121764,1953
Phú Yên,Tuy An,2014,0.200579,1953
Phú Yên,Tuy An,2015,0.279561,1953
Phú Yên,Tuy An,2016,0.260279,1953
Phú Yên,Tuy An,2017,0.307571,1953
Phú Yên,Tuy An,2018,0.366917,1953
Phú Yên,Tuy An,2019,0.34525,1953
Phú Yên,Tuy An,2020,0.417139,1953
Phú Yên,Tuy Hoà,2012,3.452347,537
Phú Yên,Tuy Hoà,2013,3.521997,537
Phú Yên,Tuy Hoà,2014,4.466454,537
Phú Yên,Tuy Hoà,2015,4.626556,537
Phú Yên,Tuy Hoà,2016,4.416755,537
Phú Yên,Tuy Hoà,2017,4.524703,537
Phú Yên,Tuy Hoà,2018,5.79242,537
Phú Yên,Tuy Hoà,2019,5.710646,537
Phú Yên,Tuy Hoà,2020,6.110881,537
Phú Yên,Tây Hoà,2012,0.032617,3021
Phú Yên,Tây Hoà,2013,0.069624,3021
Phú Yên,Tây Hoà,2014,0.099009,3021
Phú Yên,Tây Hoà,2015,0.133498,3021
Phú Yên,Tây Hoà,2016,0.146122,3021
Phú Yên,Tây Hoà,2017,0.167863,3021
Phú Yên,Tây Hoà,2018,0.225977,3021
Phú Yên,Tây Hoà,2019,0.273351,3021
Phú Yên,Tây Hoà,2020,0.306389,3021
Phú Yên,Đông Hòa,2012,0.337053,1285
Phú Yên,Đông Hòa,2013,0.557659,1285
Phú Yên,Đông Hòa,2014,0.769876,1285
Phú Yên,Đông Hòa,2015,1.089036,1285
Phú Yên,Đông Hòa,2016,1.123342,1285
Phú Yên,Đông Hòa,2017,1.270069,1285
Phú Yên,Đông Hòa,2018,1.502435,1285
Phú Yên,Đông Hòa,2019,1.490871,1285
Phú Yên,Đông Hòa,2020,1.629042,1285
Phú Yên,Đồng Xuân,2012,0.004099,4993
Phú Yên,Đồng Xuân,2013,0.008094,4993
Phú Yên,Đồng Xuân,2014,0.011701,4993
Phú Yên,Đồng Xuân,2015,0.017022,4993
Phú Yên,Đồng Xuân,2016,0.012669,4993
Phú Yên,Đồng Xuân,2017,0.017827,4993
Phú Yên,Đồng Xuân,2018,0.021884,4993
Phú Yên,Đồng Xuân,2019,0.021658,4993
Phú Yên,Đồng Xuân,2020,0.031648,4993
Quảng Bình,Ba Đồn,2012,0.164276,795
Quảng Bình,Ba Đồn,2013,0.084787,795
Quảng Bình,Ba Đồn,2014,0.204747,795
Quảng Bình,Ba Đồn,2015,0.24411,795
Quảng Bình,Ba Đồn,2016,0.242254,795
Quảng Bình,Ba Đồn,2017,0.30267,795
Quảng Bình,Ba Đồn,2018,0.464908,795
Quảng Bình,Ba Đồn,2019,0.496558,795
Quảng Bình,Ba Đồn,2020,0.566658,795
Quảng Bình,Bố Trạch,2012,0.018596,10319
Quảng Bình,Bố Trạch,2013,0.012899,10319
Quảng Bình,Bố Trạch,2014,0.024299,10319
Quảng Bình,Bố Trạch,2015,0.030884,10319
Quảng Bình,Bố Trạch,2016,0.029081,10319
Quảng Bình,Bố Trạch,2017,0.0427,10319
Quảng Bình,Bố Trạch,2018,0.066755,10319
Quảng Bình,Bố Trạch,2019,0.078586,10319
Quảng Bình,Bố Trạch,2020,0.102137,10319
Quảng Bình,Lệ Thủy,2012,0.042099,6840
Quảng Bình,Lệ Thủy,2013,0.024202,6840
Quảng Bình,Lệ Thủy,2014,0.04332,6840
Quảng Bình,Lệ Thủy,2015,0.042586,6840
Quảng Bình,Lệ Thủy,2016,0.036998,6840
Quảng Bình,Lệ Thủy,2017,0.064944,6840
Quảng Bình,Lệ Thủy,2018,0.084096,6840
Quảng Bình,Lệ Thủy,2019,0.098987,6840
Quảng Bình,Lệ Thủy,2020,0.119944,6840
Quảng Bình,Minh Hóa,2012,3.2e-05,6796
Quảng Bình,Minh Hóa,2013,4.3e-05,6796
Quảng Bình,Minh Hóa,2014,0.000198,6796
Quảng Bình,Minh Hóa,2015,0.001531,6796
Quảng Bình,Minh Hóa,2016,0.001281,6796
Quảng Bình,Minh Hóa,2017,0.003821,6796
Quảng Bình,Minh Hóa,2018,0.010805,6796
Quảng Bình,Minh Hóa,2019,0.01813,6796
Quảng Bình,Minh Hóa,2020,0.022713,6796
Quảng Bình,Quảng Ninh,2012,0.023819,5865
Quảng Bình,Quảng Ninh,2013,0.017599,5865
Quảng Bình,Quảng Ninh,2014,0.033278,5865
Quảng Bình,Quảng Ninh,2015,0.035934,5865
Quảng Bình,Quảng Ninh,2016,0.03197,5865
Quảng Bình,Quảng Ninh,2017,0.051439,5865
Quảng Bình,Quảng Ninh,2018,0.090567,5865
Quảng Bình,Quảng Ninh,2019,0.119674,5865
Quảng Bình,Quảng Ninh,2020,0.109424,5865
Quảng Bình,Quảng Trạch,2012,0.058398,2185
Quảng Bình,Quảng Trạch,2013,0.052072,2185
Quảng Bình,Quảng Trạch,2014,0.096658,2185
Quảng Bình,Quảng Trạch,2015,0.129935,2185
Quảng Bình,Quảng Trạch,2016,0.109329,2185
Quảng Bình,Quảng Trạch,2017,0.135149,2185
Quảng Bình,Quảng Trạch,2018,0.172934,2185
Quảng Bình,Quảng Trạch,2019,0.174067,2185
Quảng Bình,Quảng Trạch,2020,0.189041,2185
Quảng Bình,Thành Phố Đồng Hới,2012,1.116083,763
Quảng Bình,Thành Phố Đồng Hới,2013,1.124465,763
Quảng Bình,Thành Phố Đồng Hới,2014,1.523631,763
Quảng Bình,Thành Phố Đồng Hới,2015,2.424567,763
Quảng Bình,Thành Phố Đồng Hới,2016,2.269718,763
